index,product_id,customer_id,product_name,Event_Date,Event
407913,1036,9208704,مكينة قص كاميو 4,2023-03-13 21:53:05+00:00,cart
12547196,1037,12216969,قناع دكتور راشيل فيتامين سي,2023-02-20 22:12:16+00:00,cart
1838550,1038,8959414,حذاء انترودر ماركة كات Cat Lifestyle shoes intruder,2022-12-12 15:45:26+00:00,cart
29751305,1039,3470580,يوركس منظفات الاذن القطنية اعواد ورقية 200 حبة,2022-12-06 01:22:59+00:00,cart
8909640,1040,649902,عطر 1040,2023-02-09 11:26:40+00:00,purchased
5308089,1041,2040766,كوب زجاجي مع مصاصة زجاج شفاف مع طباعة الاسم او الحرف,2023-03-31 02:01:58+00:00,purchased
1514074,1042,11208329,Gris  100ML,2022-12-09 12:21:07+00:00,cart
40466781,362,3656654,عرض 2كيلو + 2كيلو مجانا,2023-01-28 21:32:46+00:00,purchased
3423478,1043,4966571,عطر 1043,2023-03-21 19:54:02+00:00,cart
10801435,1044,7275501,عبايه باكمام مختلفه,2023-03-13 04:00:51+00:00,cart
2247032,1045,400275,قاعدة صابون يد,2023-03-26 02:36:14+00:00,cart
11610665,37,2836971,سفرة طعام سادة 100*110سم (35 سفرة),2023-02-02 23:45:05+00:00,cart
4044103,1046,6738001,مفتاح شارب المقلد اسبوعي,2023-02-22 22:39:40+00:00,purchased
5846316,1047,6737046,Assassin’s Creed Valhalla  - PS4,2023-03-08 18:32:50+00:00,cart
13959843,1048,415183,كوبن توباكو,2023-03-14 09:15:38+00:00,cart
16968998,1049,3709769,#17(وجهين بني واسود),2023-03-31 20:25:41+00:00,purchased
17256620,1050,9909943,علك الفراوله القديم,2023-03-10 12:58:54+00:00,cart
25669328,1051,11868266,مافرا شامبو باور Shampoo Power,2023-01-25 20:13:43+00:00,cart
29774675,1052,3078736,عطر 1052,2023-01-09 07:01:27+00:00,cart
168316,1053,2152281,قلم رجالي كلاسيك بلون أسود وذهبي,,wishlist
11756855,1054,4437048,حقيبة القهوة المختصة الفاخرة V60 - (10قطع),2023-02-08 14:20:16+00:00,cart
13942579,1055,398396,كوب سيرامك بتصميم حجري - 180 مل اسود كامل,2023-03-31 22:59:15+00:00,purchased
33754312,1056,1096216,اشتراك جديد - يوتيوب بريميوم لمدة 3 شهور,2022-12-10 20:40:57+00:00,purchased
7170721,275,5815012,عرض الـ6 كيلو,2023-02-09 03:06:00+00:00,purchased
940489,350,304975,ممسحة ارضيات ذكية من Vertik,2023-03-31 12:09:21+00:00,cart
2984124,1057,5327641,حلاوة مصاص حامضة مستوردة,2023-02-03 23:26:40+00:00,cart
11206351,789,3609706,قماش رجالي ( 2 كريمي + 1 أبيض ),2023-03-19 23:05:39+00:00,cart
2443927,1058,4373489,عطر 1058,2023-02-16 18:31:52+00:00,cart
8045829,1059,10387102,باكج Dior الأصلي,2023-03-03 04:26:15+00:00,cart
11668451,1060,491880,كمامة ساما ازرق 50حبة,2022-12-28 16:19:10+00:00,purchased
8692424,1061,1614702,اشتراك يوتيوب بريميوم سنة,2023-02-27 11:22:08+00:00,purchased
21492791,1062,4340063,كريم تفتيح المناطق الحساسة,2023-01-27 22:04:54+00:00,cart
24699333,1063,9473220,شماغ شتوي من تاسومة 2023 / 52023,2023-01-10 23:40:22+00:00,cart
13435322,1064,2690167,اثيوبيا شلشلي - زليبرتي | Chelchele,2023-03-19 16:31:12+00:00,purchased
6730700,1065,10318200,عينة ليبر من ايف سان لوران لي بارفيوم,2023-03-13 04:12:21+00:00,cart
15235907,1066,5074175,ماربل فرشاة دمج المكياج المائلة (M001) - قطعة واحدة,2023-02-21 12:36:08+00:00,cart
21505057,1067,1978216,اعشاب التخسيس,2022-12-04 05:52:50+00:00,cart
16319323,1068,4374971,فستان بطبعة زهور بأكمام,2023-03-23 22:56:09+00:00,purchased
14089338,1069,721389,بودي سوت للأولاد بأكمام قصيرة قطن ناعم  100٪,2023-02-04 00:28:19+00:00,purchased
15775911,1070,2532195,بكج أرجوان الإقتصادي,2023-03-09 02:23:16+00:00,purchased
10946610,1071,1583342,كمبودي محسن ملكي,2023-02-01 09:40:02+00:00,purchased
9192181,1072,1611334,ليمون أبو زهير - كيس 230 جرام,2023-02-27 12:25:56+00:00,cart
4766839,1073,11417254,قبعة جوتارو,2023-02-14 01:56:05+00:00,cart
5915237,1074,2021181,حذاء شرقي مطرز 0492,2023-03-01 15:44:13+00:00,cart
39630086,1075,5378870,مكنسة سيلفر ستار للجاف والرطـــب |  Silver Star |,2023-01-29 13:50:05+00:00,purchased
7165183,1076,13928031,مسك الرمان,2023-02-05 17:48:44+00:00,cart
579175,1077,14030905,نشحن لك 1875 شدة,2023-03-13 10:21:17+00:00,purchased
746170,1078,10456645,خليط القلي المقرمش 500g _ كوريا,2023-02-08 06:25:46+00:00,cart
10043747,1079,1951292,كاب F3 مخمل رمادي,2023-03-10 02:46:59+00:00,purchased
4926074,1080,13144187,فلتر قهوة أمريكية / اداة الكليفر - فلتروبا,2023-02-11 18:34:11+00:00,cart
6049379,175,10782666,عرض الــــ29 جهاز الخيط المائي لتنظيف الأسنان المطور - 6 رؤوس مختلفة + منتج اضافى من اختيارك,2023-02-03 03:42:47+00:00,cart
3868546,1081,6674287,كيبل شاحن مايكرو ليون اكس,2023-01-14 15:20:26+00:00,cart
1317371,1082,1395416,عرض البوكس النسائي vip,2023-03-31 04:03:19+00:00,cart
7758340,1083,209401,قلادة زهرة الفل,2023-03-09 06:54:03+00:00,purchased
25239195,502,2039314,خلطة السعادة (الاصلية) الثانية بنص السعر,2022-12-28 22:18:28+00:00,purchased
12564507,1084,6111085,عربية تقديم لون أسود 3 دور سطح زجاجي,2023-03-30 22:13:30+00:00,purchased
18466476,1085,2651495,حايليات,2022-12-12 12:36:39+00:00,purchased
5396301,1086,749752,عجوة عضوية  فاخرة 500 جرام,2023-03-15 15:30:39+00:00,cart
11057197,1087,2025534,طابعة الصور من كوداك  مع علبه حبر وورق + وصلة كهربائية مجاناً من كوداك,2023-02-27 10:03:23+00:00,cart
33833979,1088,5195971,بخاخ افوجين 5% لتحفيز نمو الشعر ومنع تساقطه من افالون فارما 50 مل,2023-01-07 19:43:59+00:00,cart
23487992,1089,827041,سيرفر V60 زجاج متعدد الالوان - | V60 Coffee Server,2022-12-27 21:42:10+00:00,cart
874357,1090,6297355,طقم المانيا الاحتياطي ( اطفال ) 2022/2023,2023-03-26 19:30:10+00:00,purchased
26505545,1091,5804400,عطر 1091,2022-12-07 21:50:07+00:00,cart
20423342,1092,5302533,عبايه ماي ستايل بتصميم  قماش بيبلت  و دانتل على الاطراف حصري,2023-01-13 22:38:07+00:00,cart
6952456,112,7705444,جهاز الخيط المائي لتنظيف الأسنان المطور الحديث  - 6 رؤوس مختلفة,2023-03-30 15:46:57+00:00,purchased
33876883,1093,1639841,عرض 2 بطانية ريموف شتوي مزدوج كحلي / ابيض,2022-12-25 22:09:28+00:00,cart
2666620,1094,1470720,بوكس الاثيوبي,2022-12-26 22:46:40+00:00,cart
2356402,1095,3981720,عطر 1095,,wishlist
10846501,1096,6615725,عبوتين من الزيت للشعر + موزع الشعر + فرشة فك التشابك,2023-02-28 22:22:17+00:00,purchased
28797341,1097,177247,DR VAPE PINK SMOOTHIE 60ML,2022-12-30 16:06:34+00:00,cart
26866288,1098,13860281,زيادة متابعين انستقرام,2023-01-05 13:10:06+00:00,cart
8671198,1099,5320953,عباية كلوش كريب بارد,2023-01-09 05:47:11+00:00,cart
2993901,1100,13485603,عباية كلوش تطريز سدو مخطط ملون,2023-03-26 11:18:51+00:00,cart
16159154,1101,1487484,الثقه 50 مل,2023-03-11 00:52:50+00:00,purchased
2224122,1102,5922305,مفرش حماية الادراج والأسطح,2023-03-13 13:49:51+00:00,purchased
14912675,1103,5368472,بهارات مشكل (حار) 80 جرام,2023-02-10 20:09:23+00:00,cart
22918115,1104,1590425,لمبة رحلات,2022-12-27 08:46:54+00:00,cart
10494120,1105,844671,صحن بلاستيك دائري مقاس 22 مقوى (50 حبة),2023-03-19 02:09:30+00:00,purchased
20092390,1106,3110028,شاهد الباقه الرياضية لمدة سنه,2023-01-26 10:08:14+00:00,purchased
13040795,689,4396663,G-118,2023-02-21 14:07:14+00:00,cart
3169344,1107,2027915,ثوب العز اوف وايت,2023-03-08 23:22:37+00:00,cart
33812689,1108,7617547,سديري يلبس بوجهين 2,2023-01-14 09:38:36+00:00,purchased
6895178,57,3042060,كتاب اسرار الكوكيز الخفية,2023-01-29 14:53:01+00:00,cart
13336348,491,8545773,عطر 491,2023-03-18 16:44:12+00:00,cart
13585485,1109,4729690,عدسات ملونة من ديفا - نيفي Navy,2022-12-29 17:51:43+00:00,purchased
393674,1110,6456527,عباية بأزرار,,wishlist
5853565,1030,3738085,خرائط الصحراء للايفون,2023-02-02 10:28:40+00:00,cart
12863475,1111,1730331,عطر 1111,2023-01-01 16:34:02+00:00,purchased
12533992,1112,8703285,كريم يدين للبشرة الجافة والخشنة يوريا ريبير من يوسرين 75 مل,2023-03-29 15:01:06+00:00,cart
13266384,274,862650,عطر 274,2023-03-15 02:32:59+00:00,purchased
8658566,1113,794033,استكر الموديل,2023-02-16 22:37:18+00:00,cart
22280322,1114,13582862,25 ستيكرات تين وولف,2022-12-05 18:53:39+00:00,cart
9155258,1115,9387681,قطاعة خضار يدوية,2023-03-26 23:28:02+00:00,purchased
558741,1116,1086129,احكام الملكية في الفقه الاسلامي والقانون والانظمة السعودية دراسة مقارنة الطبعة الرابعة لـ د.مفلح القحطاني ود. بهاء الدين العلايلي,2023-01-23 16:56:46+00:00,cart
13211526,1117,1210623,قرفه مطحون 200 جرام,2023-03-08 17:43:19+00:00,cart
13079769,1035,2329142,سلفادور تشافي عسلية - بلاك نايت | Chaffee,2023-03-03 11:27:28+00:00,cart
23659684,1118,4662684,Elements Pink KS (1pc),2022-12-20 10:51:35+00:00,purchased
6037326,1119,2554436,كريم مبيض ومورد للمناطق الحساسة 360جرام,2023-03-29 04:45:49+00:00,cart
987333,1120,5295450,بكيج هادي الخرافي 2023,2023-02-01 19:10:14+00:00,cart
8995549,1121,291963,حلاوة جل حامضه وارهيدز نكهة الكرز,2023-02-26 03:21:13+00:00,cart
10313274,1122,853712,حذاء رياضي رجالي أسود,2023-03-28 05:28:33+00:00,cart
25528447,1123,365364,فجل أبيض,2022-12-06 05:13:37+00:00,cart
24205705,1124,12432864,بذور طماطم برتقالي ( orange Solanum lycopersicum ),2023-01-25 16:57:12+00:00,purchased
15903548,189,2373784,مهارات الاتصالM,2023-03-19 06:49:00+00:00,purchased
11468691,1125,11110625,سبيكة ذهب وزن 5 غرام عيار 24 قيراط,2023-02-28 20:01:05+00:00,cart
14935326,1126,4819703,4 في الصف (كبير),2023-03-03 20:41:29+00:00,purchased
30887420,1127,13770757,مشاهدات تيك توك,2023-01-18 20:33:20+00:00,purchased
11398342,1128,735849,ترمس ضغط من شاها، سعة 3 لتر،اللون ذهبي,2023-03-18 23:18:09+00:00,purchased
2921159,1129,9920242,عباية كلاسيك فخمة مطرزة سدو اسود (قلوب 2),2023-03-01 06:31:44+00:00,cart
378418,1130,327058,منظف الفقاعات للرؤوس السوداء من ناسيفيك 140جرام,2023-03-05 14:34:08+00:00,cart
3857544,1131,3768256,#265 عبايه فاتنه بلون اسود,2023-03-25 07:58:08+00:00,cart
14321075,1132,3221561,عبايه رأس بناتي,2023-02-05 07:58:17+00:00,cart
4605770,1133,4541301,تجربة التجميع,2023-02-07 10:00:51+00:00,cart
26396473,647,2308943,أكواب ورقية للشاي مع مسكة يد 9 أونص (50 حبة),2023-01-13 11:50:48+00:00,cart
7754941,1134,6675351,راغدول - ذكر,2023-03-01 21:27:58+00:00,cart
10626478,1135,9130926,مكسرات أم فيصل للتسمين,2023-03-26 21:33:08+00:00,cart
9643967,1136,2245730,شنطة   النسائي من الجلد الناعم بلون أسود,2023-03-25 15:40:45+00:00,cart
34626687,1137,1749185,الباقة الثلاثية  - جميع الشروحات,2022-12-14 02:37:32+00:00,cart
6017719,1138,10726670,تونر المعجزة لتنظيف البشرة 150 مل من روز بيري,2023-03-27 07:17:19+00:00,cart
8320374,1139,3125678,حذف رقمك نهائي من نمبربوك الخليج,2023-01-19 01:13:59+00:00,purchased
28707435,1140,3844393,جهاز العاب الطيبين 64 جيجا,2023-01-28 21:49:07+00:00,cart
20307289,1141,824271,ابل ايفون 11 سعة 128 جيجابايت,2022-12-29 23:58:37+00:00,cart
31113446,1142,9346104,زبدية غضار اخضر مقاس 17 سم 1003518,2022-12-15 15:29:52+00:00,cart
29801013,1143,10425633,فيشي مزيل عرق معالج لفرط التعرق 50 مل,2022-12-18 17:34:05+00:00,cart
32390364,502,2792643,خلطة السعادة (الاصلية) الثانية بنص السعر,2023-01-01 14:09:51+00:00,cart
6752570,1144,261994,باذنجان أسود صغير,2023-01-05 12:22:32+00:00,cart
13169622,1145,1044381,كنف فانلة نصف كم رجالي قطن مصري,2023-03-10 03:36:22+00:00,cart
23791092,1146,5901463,القراصنةFXZZY PEACH أثيوبيا غوجي مغسول فلتر واسبريسو 250  غرام,2022-12-31 01:16:08+00:00,cart
28281574,1147,8364625,عطر 1147,2022-12-14 13:13:08+00:00,cart
3865,1148,4018539,مشاط شعر لوزن,2023-03-02 09:21:23+00:00,rating
8393503,1149,3843421,كوكو مودموزيل شانيل,2023-01-04 01:34:07+00:00,purchased
13942993,1075,4735976,مكنسة سيلفر ستار للجاف والرطـــب |  Silver Star |,2023-02-02 18:36:41+00:00,purchased
3166768,1150,10962529,كاوية بخار يدوية RE-3-047,2023-03-30 19:16:18+00:00,purchased
5192705,1151,364401,عطر 1151,2023-02-04 12:32:33+00:00,cart
3449391,1152,1637817,حقيبة غداء من الفرو بشخصية ماي ميلودي,2023-03-27 16:19:22+00:00,cart
3539175,1153,5223401,مغذي الشعـر,2023-03-30 00:09:26+00:00,cart
8568569,1154,11422078,اوفيس 2019 بروفيشنال بلس,2023-02-13 16:51:25+00:00,purchased
1718478,1155,6909264,اثيوبيا نانسيبو - بيكولو | Nensebo,2023-02-24 22:38:13+00:00,cart
12023,1156,4230981,"بلسم العناية بالشفاه بيتش شاين من لابيلو - 4,8 غ                             (AR6)",2023-03-06 01:53:00+00:00,cart
824246,1157,13453675,ارماني برايف prive,2022-11-19 20:05:27+00:00,search_keyword
6274664,1158,437855,تقييم البرامج الحكومية,2023-02-12 00:30:40+00:00,cart
13739304,1159,6780427,نظارات ديور,2023-02-02 23:18:25+00:00,purchased
1607367,1160,4548540,جهاز البخار المطور  | بدون أسلاك Mesh Nebulizer,2022-12-20 10:49:19+00:00,cart
8275429,1161,1419030,كوستر سيراميك القطر 10 سم,2023-02-07 14:31:20+00:00,cart
16856031,1162,2803980,"بهارات ""صرة"" 12 حبة",2023-03-19 07:04:50+00:00,cart
699805,1163,13900133,ويوو - ساعة ذكية WIWU SW01 الرياضية الترا - لون اسود باند اسود,2023-03-30 21:04:00+00:00,cart
11162845,306,2643132,عسل سدر طبيعي كيلو + كيلو مجانًا,2023-03-14 00:26:00+00:00,cart
11043807,1164,85530,متابعين تيك توك,2023-02-11 22:12:01+00:00,purchased
28418496,1165,5937293,نشحن لك 16800 شدة,2022-12-08 07:05:26+00:00,purchased
2670739,1166,11525625,ماء ورد رذاذ i'm للعناية بالوجه والجسم الورد من ايام - 100مل,,wishlist
3647861,1167,7662021,محمصة قوته - السلفادور تورولا 250g,2023-03-28 13:18:14+00:00,purchased
141274,1168,7240702,صابون بجوز الهند والبابايا من نوبيان 142ج,2022-12-05 22:23:03+00:00,cart
5964191,1169,3917197,زي عاملات منزلية قطعتين,2023-02-22 17:09:30+00:00,cart
40142,1170,3516702,عطر 1170,2023-02-21 23:41:16+00:00,cart
29996057,1171,13764817,عطر 1171,2022-12-29 16:12:09+00:00,purchased
34385529,1172,12080342,ريد ديد ريدمشن 2 - Red Dead Redemption 2,2023-01-09 22:36:58+00:00,cart
10305892,1173,12491658,لوشن التفتيح والترطيب,2023-03-08 15:45:54+00:00,cart
3947787,1174,98385,المبخره الذكيه مقاس 15 سم  + ند العود المروكى الفاخر بلس,2023-02-19 18:25:34+00:00,cart
11139511,1175,270062,عسل سدر 3+3=6كيلو,2023-03-05 21:50:12+00:00,cart
3213311,1176,9933009,كود 32400  شدة,2023-02-27 14:06:18+00:00,purchased
6768322,1177,13773567,كراث بالربطه,2023-01-18 02:30:46+00:00,purchased
9343215,1178,8354278,رقائق بطاطس مونستر الأصلى 100جرام,2023-03-05 04:27:33+00:00,cart
29130796,1179,7266244,ذكرى الثاني والتسعون,2022-12-04 23:13:49+00:00,purchased
13989216,1180,1982540,كريم عرق السوس من ناتشرز انسر 50 مل,2023-02-01 21:30:30+00:00,cart
932628,1181,5215998,G-20,2022-12-13 00:22:07+00:00,cart
26425715,1182,3384797,ساعة نسائية صدف/كريستال ماركة امبريو ارماني,2022-12-04 23:58:59+00:00,cart
11107267,1183,11792692,بودرة تفتيح الجسم,2023-02-04 15:25:41+00:00,cart
3710117,1184,8259205,عبايه بقماش ناعم منسوجه بقيطان باللون الأسود,,wishlist
2294910,1185,12558259,غارنيه  -  ميسيلار منظف مائي مزيل للمكياج,2023-03-06 15:36:59+00:00,cart
12169217,1186,8401873,رولكس نسائي,2023-03-20 18:18:18+00:00,cart
15456669,1187,1311864,إضافة ازرار - طقطق,2023-03-28 03:36:37+00:00,cart
27046236,126,4048131,ماكينة  لكامل الجسم للرجال والنساء لون أزرق غامق مميز,2023-01-20 18:50:31+00:00,cart
6826871,1188,575097,ويفر مغطي بالشوكولاتة لواكر غاردينا 200غ,2022-12-24 20:47:03+00:00,cart
11381573,1189,2421449,كزبرة مطحونة - 60 ج,2023-03-14 16:18:19+00:00,purchased
11236116,466,3331752,قماش رجالي ( 2 أبيض + 1 كريمي ),2023-03-27 21:18:31+00:00,cart
1154950,804,13645305,سيروم الشعر,2022-12-13 21:47:07+00:00,purchased
3824763,1190,9549504,تغليف بياض الياسمين,2023-02-24 08:46:53+00:00,cart
13415555,1191,11397902,مجسمات انمي تشيبي,2022-12-01 07:59:56+00:00,purchased
499684,1192,13832727,نشحن لك 4000 شدة,2023-03-01 01:23:31+00:00,purchased
28458943,1077,6443532,نشحن لك 1875 شدة,2022-12-24 11:50:15+00:00,purchased
6877922,1193,448363,كفر أسود مع مسكة,2023-01-30 23:12:30+00:00,purchased
929985,1194,3359158,‎بحثا عن حياة‎,2023-03-31 06:44:08+00:00,cart
4782299,1195,11002396,مجموعة سكبة الطيب,2023-03-05 11:00:02+00:00,cart
4700087,1196,611320,منظم العاب وكتب وردي,2023-02-09 18:13:30+00:00,cart
24613113,1197,8974027,500 كريديت,2023-01-28 20:10:09+00:00,cart
1842539,1198,241331,رسائل ابن عربي - عين الأعيان,2023-01-11 12:53:58+00:00,cart
9010972,1199,13049718,عطر 1199,2023-02-28 14:13:47+00:00,cart
23088295,1200,4015821,بلاك كوفي,2023-01-07 16:43:41+00:00,purchased
12821620,1201,9363870,عطر 1201,2023-02-10 19:22:14+00:00,cart
5744672,1202,3249748,سمن بري طائفي,2023-01-21 05:59:57+00:00,cart
11248523,1203,4027059,مانجو بالحبة|mango gummy,2023-02-18 10:58:19+00:00,cart
6605074,1204,14253464,ساعة رجالية من الجلد باللون الأزرق,2023-02-22 15:22:03+00:00,purchased
9419376,1205,6127309,دهن الورد الاصطنبولي,2023-03-15 09:40:06+00:00,cart
8070570,1206,5632343,ورق بلوت سكستي سنت الاصفر,2023-01-03 11:43:38+00:00,cart
3108604,1207,13989194,توزيعات بوكس اسود شفاف,2023-01-21 21:48:09+00:00,cart
16611347,1208,11333984,اشتراك go pro لمدة سنة + افلام و مسلسلات,2023-03-10 15:03:12+00:00,cart
11754439,1209,9644891,طقم مسك منوع حجم كبير,2022-12-05 17:38:51+00:00,cart
26794426,1210,1794275,عطر 1210,2022-12-28 15:26:46+00:00,cart
16302169,1211,710734,3 جلسات ليزر ابط+ 3 جلسات ليزر تحديد ذقن +6 رتوش,2023-03-14 19:04:38+00:00,purchased
27971255,1212,4093512,رسفل ملمع ومرطب لطبلون السيارة و الجلد,2022-12-16 13:35:24+00:00,cart
5648212,1213,13124049,ايفون 14 برو 5G جيجا 256 أسود فلكي,2023-01-03 00:28:57+00:00,cart
18713776,1214,4709026,معمول كليجا ( دخن ) بحشوة التمر 175 جرام,2023-01-07 19:00:51+00:00,purchased
13239826,1215,257196,عرض 4 مخدات ريفال الفندقية ب 199,2023-03-13 20:38:03+00:00,purchased
27779919,1216,13854934,ساعة رجاليه بسير ستيل بلون فضي وروز قولد,2023-01-28 16:16:52+00:00,cart
12530705,1217,119450,تونج - معجون تنظيف اللسان بالزنك والنعناع المنعش 85 جرام,2023-02-05 18:14:11+00:00,cart
22616958,1218,1264986,بريسكت واجيو,2022-12-19 23:50:02+00:00,cart
15423487,1219,6531269,جهاز العاب جيل الطيبين مع ازرار التحكم اللاسلكية (64G),2022-12-30 02:38:12+00:00,purchased
2266399,1220,5517294,او تو او - طقم العيون 4 في 1,2023-03-01 06:36:20+00:00,cart
15794912,1221,5372883,خاتم التسبيح الذكي فليكس - بلاستيك,2023-03-12 21:11:33+00:00,cart
9600476,1222,1185843,عبايه قماش زوم كم مربع بنقشات زهور سوداء,2023-03-10 17:17:28+00:00,cart
9016630,1223,1927394,عرض ثلاث قطع سميرة ميس,2023-03-31 00:52:01+00:00,purchased
31824525,1224,6228009,نجد,2022-12-04 15:18:57+00:00,cart
2753919,551,7691223,بكج الكرم,2023-03-05 18:53:40+00:00,cart
28370225,1225,666967,إكسوشيلد بكج حماية 6 في 1 (Privacy)  لقافة,2023-01-06 10:49:59+00:00,purchased
35185155,1226,251616,أحب نفسك أولًا,2023-01-22 22:04:35+00:00,purchased
9321317,1227,2994494,Nike X Jacquemus Air Humara LX,2023-02-18 19:58:48+00:00,cart
7201564,1228,5300749,بودات xros 1.2 لنكهات السحبة,2022-12-04 20:43:45+00:00,purchased
8967786,1229,1605106,قشارة بطاطا إستيل قطعتين - F-01-03,2023-02-19 20:07:15+00:00,cart
13750276,1230,6083437,رقائق فون يون فلامين هوت 163جرام,2023-02-10 19:23:35+00:00,cart
1788423,1231,1675442,باكج القهوة المقطرة,2023-01-30 12:28:22+00:00,cart
26981149,126,4278718,ماكينة  لكامل الجسم للرجال والنساء لون أزرق غامق مميز,2023-01-09 11:39:53+00:00,purchased
23403547,1232,8613618,كوب قهوة فورست بيج - فريسكو | Fressko Frost,2022-12-08 02:55:54+00:00,purchased
4713387,1233,1793429,NIKE X STUSSY AIR MAX,2023-03-20 16:08:21+00:00,cart
35773266,1234,5137945,عدسات زينب العلوان من امارا- تان Tan,2022-12-26 19:59:39+00:00,cart
8996409,1235,12532516,بيفا سوفت بالموز,2023-03-30 00:19:11+00:00,cart
30729937,1236,2850908,اوفيس 2016 نسخة Pro [ مفتاح ],2022-12-24 23:11:42+00:00,purchased
14642930,1237,1251264,عبايه قماش مقلم دانتيل زرار,2023-02-08 11:55:52+00:00,cart
2148473,607,2107954,كشنة بالمكسرات 200 جرام,2023-02-07 21:12:21+00:00,cart
33158575,1238,4821515,عطر 1238,2023-01-05 02:11:40+00:00,purchased
39661901,1239,426837,سنارة للقطط,2023-01-04 14:27:13+00:00,purchased
17150980,1240,2029736,اسوارة كارتير,2023-03-28 04:22:48+00:00,purchased
26748191,1241,11806545,عطر 1241,2022-12-26 18:05:58+00:00,cart
8804467,1242,5237721,شدات Pubg 12000 + 4200 شدة,2022-12-30 00:48:16+00:00,cart
6902576,342,1641680,سمبوسة أبيض مقرمش ( طازج ),2023-03-14 19:12:17+00:00,cart
834697,1243,5810420,يارن ارت جينز 82 YarnArt Jeans,2023-02-23 21:05:16+00:00,cart
16781103,1244,1778020,كتاب التحليل التقني ( الإلكتروني ),2023-03-28 21:06:06+00:00,cart
2577792,1245,8319571,ربلة غطاء شحم نيسان أصلي,,wishlist
12764017,1246,6108176,لندن كلاسيك | London classic,2023-02-14 00:30:59+00:00,cart
9725223,1247,10994896,دهن عود ربع توله فاخر,2023-02-25 02:31:34+00:00,cart
220856,1248,2575271,مغطس بعد الولادة,2023-02-24 18:19:58+00:00,cart
6297471,1249,9722981,سوار Spider-Woman,2022-12-09 18:12:48+00:00,cart
3893867,1250,661270,وارهيدز - قطرات حامضة - تفاح أخضر + توت أزرق - 30 مل,2023-03-05 07:57:27+00:00,cart
11102813,1251,10256484,عباية تخرج اسود تطريز بالطول,2023-02-12 23:51:48+00:00,cart
8334567,1252,1821704,بورتافيلتر مكشوف,2022-12-15 02:54:20+00:00,purchased
34205402,1253,406228,ربل تنظيف مكائن ساج و بريفيل,2023-01-06 14:39:34+00:00,purchased
12637488,1254,2113473,احمر خدود اتشيك بوب بلاش من ماركة فور ايفر 52 -CPB007,2023-03-13 17:41:51+00:00,purchased
10289437,1255,550702,جزمة  ماركة اون راننج On Running Cloudaway- رجالي,2023-01-21 02:13:31+00:00,cart
4509224,1256,75072,فرشة اساس ولا غلطة,2023-02-28 15:28:09+00:00,cart
13210870,1257,5093061,عطر 1257,2023-02-21 16:43:33+00:00,purchased
10544982,1258,1530242,بطاطس شيبس سلطة 75 جرام,2023-02-11 20:17:36+00:00,purchased
11000481,1259,11271972,باليت ايشدو الالوان,2023-02-07 22:40:11+00:00,cart
5623904,1260,2640874,مضخة إيزي بوكس ميني E.sybox mini3,2023-03-08 12:51:28+00:00,cart
2406666,1261,8120239,عطر 1261,2023-02-12 14:57:21+00:00,cart
12983007,1262,7715638,فنيلة دروش حلق,2023-03-27 03:39:13+00:00,cart
1998087,1263,1963287,ثلاث لوحات مودرن للديكور,2023-02-21 03:18:45+00:00,purchased
18127339,1264,862514,فرع [1]  اسوارة جنزير ذهب عيار21وزن 14.21,2023-01-23 02:32:00+00:00,cart
37306866,1265,11105494,ايلاينر سواد اليل من روز بيري واحد,2023-01-14 03:50:25+00:00,cart
6343429,1266,4495364,توزيعات العيد شباصة كبيره عشوائي,2023-03-30 03:18:53+00:00,cart
3463145,1267,4326672,مروحة مطوية من سلسلة الطبيعة بإطار متموج  - ابيض,2023-03-29 15:12:13+00:00,purchased
8865513,1268,10275519,عطر 1268,2023-02-04 00:35:09+00:00,cart
7371912,1269,3606684,ساعة لامور النسائية الانيقة استيل ذهبي,2023-03-21 01:39:52+00:00,purchased
79134,1270,1781854,تايغر تايغر فرانشيسكا بيانكي,2023-02-07 12:53:24+00:00,purchased
6536700,1271,5652883,اسوره رجاليه من الجلد باللون الأخضر,2023-02-15 01:44:15+00:00,cart
9652191,1272,2742968,اشتراك شهر شاهد Sports Vip (‏الباقة الرياضية),2023-02-17 18:10:29+00:00,purchased
12101126,1273,4320861,عطر 1273,2023-01-29 21:48:25+00:00,cart
486715,1274,327770,مجموعة فيتو نياسين لتفتيح البشرة من ناسيفيك,2023-03-30 23:20:26+00:00,cart
15541955,1275,13852349,سجبات المزاج ميني 900 سحبة mizaj mini buf 900,2023-03-16 22:28:51+00:00,purchased
11218642,1276,5789386,سحر دبي,2022-12-28 18:11:02+00:00,cart
17950677,1277,4340391,فازة بيبي جوري مع بوكس شوكلاته هنوفيرين 6 قطع,2022-12-09 17:14:01+00:00,purchased
6631637,1278,6373804,ساعة رجاليه بسير ستيل باللون الأسود,2023-02-15 11:08:50+00:00,purchased
33390628,1279,6520895,أحمر شفاه ثابت كرستين -Ww11,2022-12-17 23:13:59+00:00,purchased
6002887,1280,4901280,عباية نسائية بتطريز حديث,2023-02-19 01:49:52+00:00,purchased
14810917,1281,5943820,عبايه كلوش مسكر بجيوب مخفي  B-18 - الخامه بلاك بيري,2023-02-01 21:09:32+00:00,cart
15404609,1282,1079374,حفظ وتنزيلات التيك توك,2023-01-10 09:53:46+00:00,cart
